hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status
7,Mwezi Property,04/08/16,2016,Aug,Peak Season,RO,22,21,1,156.83,Group,Group,TO Africa,Company C,3293.46,Transite,110,24/07/16,No Show
3,Nur Property,04/08/16,2016,Aug,Peak Season,LU,17,17,1,150.98,Group,Website,TO Africa,Company B,2566.7,Transite,9,03/08/16,No Show
1,Kasha Property,05/08/16,2016,Aug,Peak Season,EE,6,5,0.8,477.84,Leisure,TA/TO,Sunset Ltd,Company B,2389.18,Transite,163,23/07/16,Canceled
2,Casa Property,05/08/16,2016,Aug,Peak Season,AT,14,13,0.9,167.15,Corporate,OTA,TO Africa,Company A,2172.92,Transite,171,28/07/16,No Show
6,Fun Property,05/08/16,2016,Aug,Peak Season,AE,20,22,1.1,152.71,Leisure,OTA,ZanziTours,Company B,3359.65,Transite,34,29/07/16,No Show
5,Loop Property,05/08/16,2016,Aug,Peak Season,JP,17,17,1,174.98,Business,OTA,Sunset Ltd,,2974.6,Transite,141,23/07/16,Confirmed
4,Michamvi Property,05/08/16,2016,Aug,Peak Season,BR,18,19,1.1,165.05,Corporate,Group,Sunset Ltd,Company B,3135.97,Transite,162,31/07/16,Canceled
7,Mwezi Property,05/08/16,2016,Aug,Peak Season,NL,22,24,1.1,164.67,Group,Website,Sunset Ltd,Company B,3952.06,Transite,164,01/08/16,Confirmed
3,Nur Property,05/08/16,2016,Aug,Peak Season,CZ,17,17,1,143.03,Business,Direct,Sunset Ltd,,2431.53,Transite,32,19/07/16,Canceled
1,Kasha Property,06/08/16,2016,Aug,Peak Season,IE,6,6,1,488.53,Group,Website,Sunset Ltd,,2931.16,Transite,38,28/07/16,Confirmed
2,Casa Property,06/08/16,2016,Aug,Peak Season,PL,14,14,1,156.76,Business,Group,ZanziTours,Company A,2194.66,Transite,85,09/07/16,No Show
6,Fun Property,06/08/16,2016,Aug,Peak Season,LT,20,22,1.1,154.59,Corporate,OTA,Oceanic Travels,Company B,3401,Transite,77,19/07/16,Canceled
5,Loop Property,06/08/16,2016,Aug,Peak Season,UK,17,18,1.1,165.04,Business,Group,Sunset Ltd,Company A,2970.75,Transite,108,18/07/16,Confirmed
4,Michamvi Property,06/08/16,2016,Aug,Peak Season,AE,18,18,1,158.08,Corporate,OTA,ZanziTours,Company A,2845.41,Transite,165,19/07/16,No Show
7,Mwezi Property,06/08/16,2016,Aug,Peak Season,DE,22,24,1.1,176.52,Business,OTA,TO Africa,,4236.39,Transite,81,12/07/16,Canceled
3,Nur Property,06/08/16,2016,Aug,Peak Season,CH,17,18,1.1,161.86,Group,OTA,Sunset Ltd,Company A,2913.46,Transite,39,09/07/16,Confirmed
1,Kasha Property,07/08/16,2016,Aug,Peak Season,BR,6,6,1,420.7,Corporate,Direct,ZanziTours,Company C,2524.17,Transite,172,11/07/16,No Show
2,Casa Property,07/08/16,2016,Aug,Peak Season,CA,14,12,0.9,151.21,Business,Direct,Sunset Ltd,Company C,1814.5,Transite,139,26/07/16,Canceled
6,Fun Property,07/08/16,2016,Aug,Peak Season,BG,20,21,1.1,157.66,Leisure,Direct,ZanziTours,,3310.94,Transite,78,22/07/16,Confirmed
5,Loop Property,07/08/16,2016,Aug,Peak Season,IE,17,18,1.1,145.45,Leisure,Direct,Sunset Ltd,Company A,2618.12,Transite,52,27/07/16,Canceled
4,Michamvi Property,07/08/16,2016,Aug,Peak Season,DK,18,18,1,165.68,Group,Direct,TO Africa,,2982.28,Transite,16,20/07/16,Canceled
7,Mwezi Property,07/08/16,2016,Aug,Peak Season,PL,22,24,1.1,162.21,Leisure,OTA,TO Africa,,3893.04,Transite,148,22/07/16,No Show
3,Nur Property,07/08/16,2016,Aug,Peak Season,SG,17,16,0.9,157.7,Group,Website,TO Africa,Company C,2523.21,Transite,147,15/07/16,Canceled
1,Kasha Property,08/08/16,2016,Aug,Peak Season,AU,6,6,1,479.48,Group,TA/TO,TO Africa,Company A,2876.9,Transite,32,31/07/16,No Show
2,Casa Property,08/08/16,2016,Aug,Peak Season,AE,14,14,1,167.9,Corporate,TA/TO,TO Africa,,2350.61,Transite,29,27/07/16,No Show
6,Fun Property,08/08/16,2016,Aug,Peak Season,LT,20,22,1.1,152.23,Business,TA/TO,TO Africa,,3348.99,Transite,107,23/07/16,Confirmed
5,Loop Property,08/08/16,2016,Aug,Peak Season,RO,17,18,1.1,149.87,Corporate,Group,TO Africa,Company C,2697.67,Transite,75,25/07/16,Canceled
4,Michamvi Property,08/08/16,2016,Aug,Peak Season,LV,18,18,1,141.6,Leisure,Website,Sunset Ltd,Company C,2548.76,Transite,21,15/07/16,Confirmed
7,Mwezi Property,08/08/16,2016,Aug,Peak Season,SG,22,22,1,165.23,Group,Direct,Sunset Ltd,Company C,3635.11,Transite,115,20/07/16,No Show
3,Nur Property,08/08/16,2016,Aug,Peak Season,EE,17,18,1.1,162.02,Leisure,OTA,Sunset Ltd,Company B,2916.42,Transite,99,21/07/16,Canceled
1,Kasha Property,09/08/16,2016,Aug,Peak Season,ZA,6,5,0.8,445.36,Business,Direct,ZanziTours,Company C,2226.8,Transite,153,21/07/16,Canceled
2,Casa Property,09/08/16,2016,Aug,Peak Season,AE,14,15,1.1,152.01,Business,TA/TO,ZanziTours,,2280.1,Transite,113,31/07/16,No Show
6,Fun Property,09/08/16,2016,Aug,Peak Season,IE,20,22,1.1,156.27,Group,Website,Sunset Ltd,,3437.91,Transite,112,28/07/16,No Show
5,Loop Property,09/08/16,2016,Aug,Peak Season,RO,17,16,0.9,152.95,Corporate,OTA,Oceanic Travels,,2447.14,Transite,63,29/07/16,Canceled
4,Michamvi Property,09/08/16,2016,Aug,Peak Season,IE,18,18,1,148.32,Corporate,OTA,ZanziTours,Company C,2669.74,Transite,54,25/07/16,No Show
7,Mwezi Property,09/08/16,2016,Aug,Peak Season,UK,22,23,1,150.18,Group,Website,Sunset Ltd,Company A,3454.11,Transite,38,10/07/16,Canceled
3,Nur Property,09/08/16,2016,Aug,Peak Season,EE,17,17,1,159.43,Leisure,TA/TO,Oceanic Travels,,2710.39,Transite,144,13/07/16,Confirmed
1,Kasha Property,10/08/16,2016,Aug,Peak Season,FR,6,6,1,489.67,Leisure,Group,Sunset Ltd,Company B,2938.01,Transite,7,22/07/16,No Show
2,Casa Property,10/08/16,2016,Aug,Peak Season,AT,14,12,0.9,160.09,Group,Website,ZanziTours,Company A,1921.04,Transite,99,28/07/16,Confirmed
6,Fun Property,10/08/16,2016,Aug,Peak Season,AT,20,21,1.1,159.8,Corporate,Group,Oceanic Travels,,3355.72,Transite,58,05/08/16,Confirmed
5,Loop Property,10/08/16,2016,Aug,Peak Season,AT,17,18,1.1,155.49,Corporate,Direct,Oceanic Travels,Company A,2798.82,Transite,47,20/07/16,No Show
4,Michamvi Property,10/08/16,2016,Aug,Peak Season,IE,18,18,1,158.33,Corporate,TA/TO,TO Africa,Company A,2849.95,Transite,91,01/08/16,Confirmed
7,Mwezi Property,10/08/16,2016,Aug,Peak Season,FR,22,21,1,142.94,Group,Group,ZanziTours,Company C,3001.71,Transite,86,24/07/16,Canceled
3,Nur Property,10/08/16,2016,Aug,Peak Season,IE,17,18,1.1,149.63,Group,Direct,Oceanic Travels,Company B,2693.28,Transite,99,08/08/16,No Show
1,Kasha Property,11/08/16,2016,Aug,Peak Season,AT,6,5,0.8,490.28,Corporate,Website,TO Africa,,2451.38,Transite,92,23/07/16,No Show
2,Casa Property,11/08/16,2016,Aug,Peak Season,UK,14,15,1.1,157.4,Leisure,Website,Oceanic Travels,,2361.07,Transite,170,29/07/16,Canceled
6,Fun Property,11/08/16,2016,Aug,Peak Season,DE,20,20,1,148.42,Leisure,Direct,Oceanic Travels,Company A,2968.49,Transite,43,12/07/16,Canceled
5,Loop Property,11/08/16,2016,Aug,Peak Season,CH,17,17,1,154.36,Corporate,OTA,Oceanic Travels,Company B,2624.2,Transite,108,02/08/16,Confirmed
4,Michamvi Property,11/08/16,2016,Aug,Peak Season,DK,18,19,1.1,149.59,Business,TA/TO,Sunset Ltd,Company C,2842.28,Transite,132,25/07/16,Canceled
7,Mwezi Property,11/08/16,2016,Aug,Peak Season,US,22,22,1,164.02,Group,Direct,ZanziTours,Company A,3608.44,Transite,111,13/07/16,Canceled
3,Nur Property,11/08/16,2016,Aug,Peak Season,HU,17,18,1.1,138.41,Business,TA/TO,Oceanic Travels,Company C,2491.36,Transite,88,18/07/16,Canceled
1,Kasha Property,12/08/16,2016,Aug,Peak Season,EE,6,5,0.8,450.72,Leisure,Group,Sunset Ltd,Company C,2253.62,Transite,73,08/08/16,Canceled
2,Casa Property,12/08/16,2016,Aug,Peak Season,IN,14,13,0.9,141.23,Business,TA/TO,Oceanic Travels,,1835.96,Transite,40,05/08/16,Confirmed
6,Fun Property,12/08/16,2016,Aug,Peak Season,LV,20,22,1.1,176.94,Leisure,OTA,TO Africa,,3892.65,Transite,116,01/08/16,Confirmed
5,Loop Property,12/08/16,2016,Aug,Peak Season,HU,17,18,1.1,161.89,Group,OTA,Sunset Ltd,Company A,2914.03,Transite,123,23/07/16,Confirmed
4,Michamvi Property,12/08/16,2016,Aug,Peak Season,BE,18,19,1.1,166.14,Leisure,OTA,Oceanic Travels,Company C,3156.58,Transite,71,18/07/16,Canceled
7,Mwezi Property,12/08/16,2016,Aug,Peak Season,DE,22,22,1,151.81,Group,TA/TO,Sunset Ltd,Company B,3339.72,Transite,152,22/07/16,No Show
3,Nur Property,12/08/16,2016,Aug,Peak Season,SK,17,16,0.9,159.59,Group,OTA,Sunset Ltd,,2553.42,Transite,53,13/07/16,No Show
1,Kasha Property,13/08/16,2016,Aug,Peak Season,US,6,6,1,501.33,Group,OTA,ZanziTours,Company C,3007.99,Transite,159,07/08/16,No Show
2,Casa Property,13/08/16,2016,Aug,Peak Season,NL,14,15,1.1,159.2,Leisure,OTA,TO Africa,,2387.96,Transite,18,31/07/16,Confirmed
6,Fun Property,13/08/16,2016,Aug,Peak Season,PL,20,21,1.1,149.65,Leisure,Website,Sunset Ltd,Company B,3142.71,Transite,139,29/07/16,Canceled
5,Loop Property,13/08/16,2016,Aug,Peak Season,SI,17,17,1,161.29,Business,OTA,ZanziTours,Company C,2741.93,Transite,118,10/08/16,No Show
4,Michamvi Property,13/08/16,2016,Aug,Peak Season,BG,18,19,1.1,163.44,Leisure,Website,TO Africa,Company A,3105.35,Transite,166,10/08/16,Confirmed
7,Mwezi Property,13/08/16,2016,Aug,Peak Season,ZA,22,24,1.1,161.25,Group,OTA,ZanziTours,Company B,3870.04,Transite,121,27/07/16,Canceled
3,Nur Property,13/08/16,2016,Aug,Peak Season,FR,17,18,1.1,153.98,Corporate,Website,Oceanic Travels,Company B,2771.65,Transite,31,19/07/16,No Show
1,Kasha Property,14/08/16,2016,Aug,Peak Season,LU,6,6,1,446.19,Corporate,Group,Oceanic Travels,Company A,2677.11,Transite,60,23/07/16,Canceled
2,Casa Property,14/08/16,2016,Aug,Peak Season,US,14,15,1.1,161.01,Corporate,TA/TO,TO Africa,,2415.22,Transite,28,21/07/16,No Show
6,Fun Property,14/08/16,2016,Aug,Peak Season,PL,20,20,1,150.92,Group,OTA,TO Africa,Company B,3018.47,Transite,98,12/08/16,No Show
5,Loop Property,14/08/16,2016,Aug,Peak Season,IN,17,18,1.1,151.51,Business,OTA,TO Africa,Company C,2727.13,Transite,67,19/07/16,No Show
4,Michamvi Property,14/08/16,2016,Aug,Peak Season,AU,18,18,1,167.82,Leisure,OTA,ZanziTours,,3020.71,Transite,14,27/07/16,Canceled
7,Mwezi Property,14/08/16,2016,Aug,Peak Season,ZA,22,21,1,155.3,Leisure,Website,ZanziTours,Company C,3261.2,Transite,28,31/07/16,No Show
3,Nur Property,14/08/16,2016,Aug,Peak Season,DE,17,18,1.1,151.82,Group,OTA,Oceanic Travels,,2732.75,Transite,163,16/07/16,Confirmed
1,Kasha Property,15/08/16,2016,Aug,Peak Season,BE,6,5,0.8,493.32,Business,Website,TO Africa,Company A,2466.62,Transite,67,06/08/16,Canceled
2,Casa Property,15/08/16,2016,Aug,Peak Season,DK,14,15,1.1,155.62,Business,Direct,Sunset Ltd,Company B,2334.25,Transite,87,26/07/16,Confirmed
6,Fun Property,15/08/16,2016,Aug,Peak Season,DE,20,21,1.1,158.02,Corporate,OTA,ZanziTours,Company B,3318.35,Transite,39,06/08/16,Confirmed
5,Loop Property,15/08/16,2016,Aug,Peak Season,NL,17,18,1.1,175.87,Business,Group,Oceanic Travels,Company B,3165.64,Transite,60,05/08/16,Canceled
4,Michamvi Property,15/08/16,2016,Aug,Peak Season,DE,18,19,1.1,158.37,Business,TA/TO,Oceanic Travels,,3008.95,Transite,90,05/08/16,Confirmed
7,Mwezi Property,15/08/16,2016,Aug,Peak Season,JP,22,22,1,167.06,Corporate,TA/TO,Sunset Ltd,Company B,3675.24,Transite,145,28/07/16,Canceled
3,Nur Property,15/08/16,2016,Aug,Peak Season,IE,17,17,1,156.39,Group,OTA,ZanziTours,,2658.65,Transite,4,17/07/16,Canceled
1,Kasha Property,16/08/16,2016,Aug,Peak Season,UK,6,6,1,496.23,Business,Website,Oceanic Travels,Company A,2977.38,Transite,52,17/07/16,Canceled
2,Casa Property,16/08/16,2016,Aug,Peak Season,FR,14,15,1.1,154.6,Leisure,TA/TO,Oceanic Travels,,2319.01,Transite,171,23/07/16,Canceled
6,Fun Property,16/08/16,2016,Aug,Peak Season,CN,20,21,1.1,164.58,Group,TA/TO,Oceanic Travels,Company C,3456.2,Transite,44,09/08/16,No Show
5,Loop Property,16/08/16,2016,Aug,Peak Season,LU,17,18,1.1,175.84,Group,TA/TO,TO Africa,Company C,3165.21,Transite,53,04/08/16,No Show
4,Michamvi Property,16/08/16,2016,Aug,Peak Season,AT,18,16,0.9,177.75,Business,OTA,Oceanic Travels,Company B,2843.99,Transite,141,23/07/16,Canceled
7,Mwezi Property,16/08/16,2016,Aug,Peak Season,NL,22,24,1.1,161.66,Leisure,Website,TO Africa,,3879.79,Transite,172,12/08/16,Canceled
3,Nur Property,16/08/16,2016,Aug,Peak Season,JP,17,18,1.1,138.44,Group,Corporate,Oceanic Travels,Company A,2491.95,Transite,138,26/07/16,Canceled
1,Kasha Property,17/08/16,2016,Aug,Peak Season,AT,6,6,1,491.84,Business,TA/TO,TO Africa,Company C,2951.04,Transite,2,24/07/16,Canceled
2,Casa Property,17/08/16,2016,Aug,Peak Season,SK,14,15,1.1,139.32,Business,OTA,TO Africa,Company B,2089.77,Transite,122,09/08/16,Confirmed
6,Fun Property,17/08/16,2016,Aug,Peak Season,DK,20,20,1,167.48,Leisure,OTA,Oceanic Travels,,3349.58,Transite,68,18/07/16,Confirmed
5,Loop Property,17/08/16,2016,Aug,Peak Season,NL,17,18,1.1,166.4,Corporate,OTA,ZanziTours,Company C,2995.28,Transite,68,22/07/16,Confirmed
4,Michamvi Property,17/08/16,2016,Aug,Peak Season,CZ,18,19,1.1,173.59,Business,Corporate,ZanziTours,Company B,3298.27,Transite,154,05/08/16,Confirmed
7,Mwezi Property,17/08/16,2016,Aug,Peak Season,BE,22,22,1,176.22,Corporate,Website,TO Africa,Company C,3876.76,Transite,142,12/08/16,Canceled
3,Nur Property,17/08/16,2016,Aug,Peak Season,LU,17,18,1.1,163.55,Leisure,TA/TO,Sunset Ltd,Company A,2943.87,Transite,69,16/08/16,Canceled
1,Kasha Property,18/08/16,2016,Aug,Peak Season,SG,6,5,0.8,480.03,Corporate,OTA,Oceanic Travels,,2400.13,Transite,20,25/07/16,Canceled
2,Casa Property,18/08/16,2016,Aug,Peak Season,BE,14,13,0.9,165.59,Business,Group,TO Africa,Company C,2152.64,Transite,74,11/08/16,No Show
6,Fun Property,18/08/16,2016,Aug,Peak Season,ZA,20,19,1,168.83,Leisure,Group,Oceanic Travels,Company C,3207.77,Transite,173,09/08/16,Canceled
5,Loop Property,18/08/16,2016,Aug,Peak Season,UK,17,17,1,167.62,Leisure,OTA,TO Africa,,2849.5,Transite,147,07/08/16,No Show
4,Michamvi Property,18/08/16,2016,Aug,Peak Season,FR,18,19,1.1,147.19,Business,OTA,ZanziTours,Company B,2796.52,Transite,74,23/07/16,Canceled
7,Mwezi Property,18/08/16,2016,Aug,Peak Season,LU,22,20,0.9,164.07,Leisure,Website,TO Africa,Company C,3281.38,Transite,98,31/07/16,Canceled
3,Nur Property,18/08/16,2016,Aug,Peak Season,SI,17,18,1.1,155.95,Business,OTA,Oceanic Travels,,2807.05,Transite,155,16/08/16,Canceled
1,Kasha Property,19/08/16,2016,Aug,Peak Season,DK,6,6,1,434.62,Leisure,OTA,ZanziTours,Company C,2607.71,Transite,141,04/08/16,No Show
2,Casa Property,19/08/16,2016,Aug,Peak Season,NL,14,13,0.9,162.2,Corporate,Direct,TO Africa,Company B,2108.55,Transite,52,10/08/16,No Show
6,Fun Property,19/08/16,2016,Aug,Peak Season,AT,20,20,1,167.58,Corporate,Group,TO Africa,Company B,3351.57,Transite,158,02/08/16,Canceled
5,Loop Property,19/08/16,2016,Aug,Peak Season,JP,17,17,1,138.08,Leisure,OTA,Oceanic Travels,,2347.36,Transite,130,07/08/16,Confirmed
4,Michamvi Property,19/08/16,2016,Aug,Peak Season,SI,18,18,1,154.63,Leisure,TA/TO,Oceanic Travels,,2783.26,Transite,35,04/08/16,Canceled
7,Mwezi Property,19/08/16,2016,Aug,Peak Season,BE,22,23,1,155.98,Corporate,OTA,TO Africa,Company C,3587.43,Transite,128,29/07/16,Confirmed
3,Nur Property,19/08/16,2016,Aug,Peak Season,BR,17,18,1.1,143.47,Corporate,Website,ZanziTours,Company B,2582.47,Transite,79,15/08/16,No Show
1,Kasha Property,20/08/16,2016,Aug,Peak Season,AE,6,6,1,477.91,Business,Website,Oceanic Travels,Company B,2867.45,Transite,144,09/08/16,No Show
2,Casa Property,20/08/16,2016,Aug,Peak Season,BG,14,15,1.1,158.46,Group,TA/TO,ZanziTours,Company C,2376.95,Transite,14,21/07/16,No Show
6,Fun Property,20/08/16,2016,Aug,Peak Season,PL,20,19,1,157.4,Leisure,OTA,TO Africa,,2990.54,Transite,28,19/08/16,Confirmed
5,Loop Property,20/08/16,2016,Aug,Peak Season,EE,17,15,0.9,161.14,Corporate,OTA,TO Africa,Company A,2417.05,Transite,24,25/07/16,Confirmed
4,Michamvi Property,20/08/16,2016,Aug,Peak Season,EE,18,17,0.9,147.86,Business,Group,ZanziTours,Company A,2513.6,Transite,178,09/08/16,No Show
7,Mwezi Property,20/08/16,2016,Aug,Peak Season,ZA,22,20,0.9,151.89,Corporate,TA/TO,TO Africa,Company C,3037.77,Transite,70,03/08/16,Canceled
3,Nur Property,20/08/16,2016,Aug,Peak Season,FR,17,18,1.1,157.35,Corporate,Direct,TO Africa,Company B,2832.26,Transite,105,02/08/16,No Show
1,Kasha Property,21/08/16,2016,Aug,Peak Season,LV,6,6,1,443.66,Corporate,Group,Oceanic Travels,Company B,2661.95,Transite,163,12/08/16,Canceled
2,Casa Property,21/08/16,2016,Aug,Peak Season,DK,14,13,0.9,175.16,Corporate,OTA,Oceanic Travels,Company A,2277.11,Transite,81,06/08/16,Confirmed
6,Fun Property,21/08/16,2016,Aug,Peak Season,CH,20,20,1,149.51,Business,Group,TO Africa,Company B,2990.28,Transite,79,30/07/16,Confirmed
5,Loop Property,21/08/16,2016,Aug,Peak Season,PL,17,18,1.1,140.18,Corporate,TA/TO,TO Africa,Company A,2523.22,Transite,166,17/08/16,No Show
4,Michamvi Property,21/08/16,2016,Aug,Peak Season,FR,18,19,1.1,146.32,Corporate,TA/TO,Oceanic Travels,Company C,2780.01,Transite,17,16/08/16,No Show
7,Mwezi Property,21/08/16,2016,Aug,Peak Season,UK,22,24,1.1,154.39,Leisure,Website,Oceanic Travels,Company A,3705.37,Transite,135,04/08/16,No Show
3,Nur Property,21/08/16,2016,Aug,Peak Season,CH,17,17,1,161.37,Group,Direct,TO Africa,,2743.34,Transite,84,24/07/16,Canceled
1,Kasha Property,22/08/16,2016,Aug,Peak Season,CH,6,5,0.8,447.73,Leisure,Group,Oceanic Travels,Company B,2238.65,Transite,129,16/08/16,Canceled
2,Casa Property,22/08/16,2016,Aug,Peak Season,BE,14,15,1.1,158.4,Group,Group,ZanziTours,Company B,2376.06,Transite,43,08/08/16,No Show
6,Fun Property,22/08/16,2016,Aug,Peak Season,UK,20,19,1,167.4,Leisure,Website,Oceanic Travels,Company C,3180.59,Transite,58,08/08/16,Confirmed
5,Loop Property,22/08/16,2016,Aug,Peak Season,EE,17,17,1,167.24,Corporate,Website,ZanziTours,Company A,2843.15,Transite,169,17/08/16,Canceled
4,Michamvi Property,22/08/16,2016,Aug,Peak Season,EE,18,19,1.1,150.75,Group,TA/TO,ZanziTours,,2864.31,Transite,167,10/08/16,Canceled
7,Mwezi Property,22/08/16,2016,Aug,Peak Season,AU,22,21,1,159.51,Corporate,OTA,Sunset Ltd,,3349.8,Transite,150,03/08/16,No Show
3,Nur Property,22/08/16,2016,Aug,Peak Season,BG,17,18,1.1,160.99,Business,OTA,Sunset Ltd,Company B,2897.79,Transite,129,23/07/16,Canceled
1,Kasha Property,23/08/16,2016,Aug,Peak Season,CN,6,5,0.8,433.99,Group,Corporate,Oceanic Travels,Company C,2169.94,Transite,98,01/08/16,Canceled
2,Casa Property,23/08/16,2016,Aug,Peak Season,BG,14,15,1.1,148.63,Corporate,TA/TO,TO Africa,Company A,2229.48,Transite,177,20/08/16,No Show
6,Fun Property,23/08/16,2016,Aug,Peak Season,FR,20,22,1.1,139.14,Leisure,Website,TO Africa,Company C,3060.99,Transite,40,02/08/16,No Show
5,Loop Property,23/08/16,2016,Aug,Peak Season,BR,17,18,1.1,154.47,Corporate,OTA,TO Africa,Company B,2780.45,Transite,28,27/07/16,Confirmed
4,Michamvi Property,23/08/16,2016,Aug,Peak Season,BR,18,17,0.9,165.54,Business,Group,ZanziTours,,2814.2,Transite,144,29/07/16,Canceled
7,Mwezi Property,23/08/16,2016,Aug,Peak Season,IE,22,24,1.1,154.95,Group,Direct,Sunset Ltd,Company C,3718.87,Transite,176,28/07/16,Canceled
3,Nur Property,23/08/16,2016,Aug,Peak Season,LU,17,18,1.1,160.65,Corporate,Group,Sunset Ltd,,2891.65,Transite,180,24/07/16,Canceled
1,Kasha Property,24/08/16,2016,Aug,Peak Season,UK,6,6,1,466.28,Group,OTA,TO Africa,,2797.69,Transite,126,26/07/16,No Show
2,Casa Property,24/08/16,2016,Aug,Peak Season,LU,14,15,1.1,159.1,Business,TA/TO,TO Africa,,2386.45,Transite,104,01/08/16,Confirmed
6,Fun Property,24/08/16,2016,Aug,Peak Season,FR,20,19,1,158.48,Leisure,TA/TO,Oceanic Travels,Company C,3011.15,Transite,167,05/08/16,Canceled
5,Loop Property,24/08/16,2016,Aug,Peak Season,AE,17,17,1,157.76,Leisure,Website,ZanziTours,Company C,2681.87,Transite,124,29/07/16,Confirmed
4,Michamvi Property,24/08/16,2016,Aug,Peak Season,ZA,18,18,1,146.03,Leisure,TA/TO,TO Africa,Company A,2628.53,Transite,173,03/08/16,Canceled
7,Mwezi Property,24/08/16,2016,Aug,Peak Season,FR,22,24,1.1,148.09,Group,Direct,ZanziTours,Company A,3554.27,Transite,134,07/08/16,No Show
3,Nur Property,24/08/16,2016,Aug,Peak Season,UK,17,17,1,157.42,Leisure,Website,Oceanic Travels,Company B,2676.15,Transite,70,01/08/16,Confirmed
1,Kasha Property,25/08/16,2016,Aug,Peak Season,CN,6,6,1,443.48,Business,OTA,TO Africa,Company B,2660.88,Transite,122,27/07/16,No Show
2,Casa Property,25/08/16,2016,Aug,Peak Season,AE,14,13,0.9,144.77,Group,Website,TO Africa,Company A,1882.05,Transite,109,29/07/16,Canceled
6,Fun Property,25/08/16,2016,Aug,Peak Season,BR,20,20,1,148.63,Leisure,Corporate,ZanziTours,Company B,2972.59,Transite,73,21/08/16,Canceled
5,Loop Property,25/08/16,2016,Aug,Peak Season,AT,17,16,0.9,169.27,Corporate,OTA,ZanziTours,,2708.37,Transite,139,30/07/16,Confirmed
4,Michamvi Property,25/08/16,2016,Aug,Peak Season,SK,18,17,0.9,145.86,Business,TA/TO,Sunset Ltd,Company A,2479.64,Transite,137,01/08/16,Canceled
7,Mwezi Property,25/08/16,2016,Aug,Peak Season,DK,22,24,1.1,144.55,Business,OTA,Oceanic Travels,Company B,3469.21,Transite,54,03/08/16,Canceled
3,Nur Property,25/08/16,2016,Aug,Peak Season,LV,17,16,0.9,160.45,Leisure,TA/TO,Sunset Ltd,Company B,2567.17,Transite,8,05/08/16,Canceled
1,Kasha Property,26/08/16,2016,Aug,Peak Season,LU,6,6,1,451.27,Leisure,Direct,Sunset Ltd,,2707.63,Transite,123,22/08/16,No Show
2,Casa Property,26/08/16,2016,Aug,Peak Season,JP,14,15,1.1,149.34,Leisure,Group,Oceanic Travels,Company C,2240.12,Transite,50,19/08/16,Canceled
6,Fun Property,26/08/16,2016,Aug,Peak Season,US,20,22,1.1,158.93,Leisure,TA/TO,Sunset Ltd,,3496.48,Transite,40,20/08/16,No Show
5,Loop Property,26/08/16,2016,Aug,Peak Season,HU,17,17,1,147.67,Leisure,TA/TO,TO Africa,Company B,2510.34,Transite,62,30/07/16,Confirmed
4,Michamvi Property,26/08/16,2016,Aug,Peak Season,CH,18,19,1.1,146.7,Business,Website,TO Africa,Company A,2787.39,Transite,41,11/08/16,Confirmed
7,Mwezi Property,26/08/16,2016,Aug,Peak Season,BE,22,24,1.1,140.6,Corporate,Group,Sunset Ltd,Company B,3374.38,Transite,126,23/08/16,Confirmed
3,Nur Property,26/08/16,2016,Aug,Peak Season,DK,17,18,1.1,156.44,Leisure,Website,Sunset Ltd,,2815.96,Transite,132,04/08/16,Canceled
1,Kasha Property,27/08/16,2016,Aug,Peak Season,CH,6,5,0.8,464.84,Business,Direct,Sunset Ltd,Company C,2324.22,Transite,46,31/07/16,Canceled
2,Casa Property,27/08/16,2016,Aug,Peak Season,SK,14,15,1.1,157.29,Leisure,Direct,TO Africa,Company A,2359.29,Transite,20,11/08/16,No Show
