hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
7,Mwezi Property,08/05/14,2014,May,Low Season,SI,22,7,0.3,69.69,Leisure,TA/TO,ZanziTours,Company C,487.83,Transient,24,01/04/16,Confirmed,3
3,Nur Property,08/05/14,2014,May,Low Season,AT,17,5,0.3,65.79,Corporate,Group,TO Africa,Company A,328.94,Transient,39,18/03/16,Confirmed,3
1,Kasha Property,09/05/14,2014,May,Low Season,NL,6,1,0.2,194.58,Business,OTA,Oceanic Travels,,194.58,Transient,29,29/03/16,Confirmed,4
2,Casa Property,09/05/14,2014,May,Low Season,JP,14,3,0.2,67.85,Leisure,TA/TO,ZanziTours,,203.54,Transient,2,26/04/16,Confirmed,4
6,Fun Property,09/05/14,2014,May,Low Season,IE,20,6,0.3,69.93,Corporate,TA/TO,Sunset Ltd,,419.58,Transient,14,15/04/16,Confirmed,3
5,Loop Property,09/05/14,2014,May,Low Season,DK,17,3,0.2,74.47,Business,Website,Sunset Ltd,Company A,223.41,Contract,37,24/03/16,Confirmed,4
4,Michamvi Property,09/05/14,2014,May,Low Season,DE,18,3,0.2,67.36,Business,Direct,Oceanic Travels,Company B,202.08,Transient,273,02/07/16,Confirmed,4
7,Mwezi Property,09/05/14,2014,May,Low Season,ZA,22,6,0.3,63.85,Leisure,Direct,ZanziTours,Company C,383.1,Transient,124,29/11/16,Confirmed,4
3,Nur Property,09/05/14,2014,May,Low Season,CA,17,5,0.3,70.94,Group,TA/TO,TO Africa,Company A,354.71,Transient,104,20/12/16,Confirmed,4
1,Kasha Property,10/05/14,2014,May,Low Season,UK,6,1,0.2,202.63,Group,OTA,TO Africa,Company C,202.63,Contract,51,12/02/17,Confirmed,5
2,Casa Property,10/05/14,2014,May,Low Season,FR,14,4,0.3,63.21,Leisure,OTA,ZanziTours,Company B,252.83,Transient,65,30/01/17,Confirmed,5
6,Fun Property,10/05/14,2014,May,Low Season,CZ,20,5,0.3,71.86,Corporate,TA/TO,TO Africa,Company A,359.29,Transient,179,09/10/16,Confirmed,4
5,Loop Property,10/05/14,2014,May,Low Season,DK,17,3,0.2,74.4,Corporate,Direct,TO Africa,Company C,223.19,Transient,4,03/04/17,Confirmed,5
4,Michamvi Property,10/05/14,2014,May,Low Season,JP,18,3,0.2,68.97,Group,Group,TO Africa,Company B,206.9,Contract,80,18/01/17,Confirmed,5
7,Mwezi Property,10/05/14,2014,May,Low Season,SG,22,4,0.2,71.51,Leisure,TA/TO,TO Africa,Company B,286.04,Transient,56,12/02/17,Confirmed,5
3,Nur Property,10/05/14,2014,May,Low Season,AE,17,4,0.2,65.64,Business,TA/TO,Sunset Ltd,,262.56,Transient,221,01/09/16,Confirmed,4
1,Kasha Property,11/05/14,2014,May,Low Season,CZ,6,1,0.2,191.16,Leisure,Website,ZanziTours,,191.16,Transient,263,22/07/16,Confirmed,4
2,Casa Property,11/05/14,2014,May,Low Season,JP,14,3,0.2,67.39,Leisure,TA/TO,Sunset Ltd,,202.17,Transient,160,03/11/16,Confirmed,5
6,Fun Property,11/05/14,2014,May,Low Season,PL,20,5,0.3,65.58,Business,OTA,Sunset Ltd,,327.92,Transient,174,21/10/16,Confirmed,4
5,Loop Property,11/05/14,2014,May,Low Season,SI,17,4,0.2,66.4,Business,TA/TO,Sunset Ltd,,265.61,Transient,19,26/03/17,Confirmed,5
4,Michamvi Property,11/05/14,2014,May,Low Season,NL,18,4,0.2,69.99,Business,Website,Sunset Ltd,,279.96,Transient,63,11/02/17,Confirmed,4
7,Mwezi Property,11/05/14,2014,May,Low Season,DE,22,5,0.2,62.32,Corporate,Group,TO Africa,,311.58,Transient,0,16/04/17,Confirmed,4
3,Nur Property,11/05/14,2014,May,Low Season,AT,17,4,0.2,62.28,Group,Group,ZanziTours,Company C,249.14,Transient,5,12/04/17,Confirmed,4
1,Kasha Property,12/05/14,2014,May,Low Season,SK,6,1,0.2,201.96,Group,Website,Oceanic Travels,,201.96,Transient,0,18/04/17,Confirmed,4
2,Casa Property,12/05/14,2014,May,Low Season,NL,14,3,0.2,61.18,Business,Direct,TO Africa,,183.55,Transient,86,23/01/17,Confirmed,4
6,Fun Property,12/05/14,2014,May,Low Season,CA,20,6,0.3,72.93,Group,Website,Oceanic Travels,,437.56,Transient,38,13/03/17,Confirmed,4
5,Loop Property,12/05/14,2014,May,Low Season,JP,17,3,0.2,67.27,Leisure,Group,Oceanic Travels,Company A,201.8,Transient,38,14/03/17,Confirmed,4
4,Michamvi Property,12/05/14,2014,May,Low Season,BG,18,5,0.3,68.97,Leisure,Group,Sunset Ltd,Company C,344.83,Transient,176,28/10/16,Confirmed,5
7,Mwezi Property,12/05/14,2014,May,Low Season,DE,22,7,0.3,69.79,Corporate,Group,Oceanic Travels,,488.53,Transient,13,10/04/17,Confirmed,5
3,Nur Property,12/05/14,2014,May,Low Season,ZA,17,3,0.2,71.34,Group,Website,Oceanic Travels,Company A,214.01,Transient,156,19/11/16,Confirmed,5
1,Kasha Property,13/05/14,2014,May,Low Season,FR,6,1,0.2,199.37,Corporate,OTA,ZanziTours,,199.37,Transient,182,25/10/16,Confirmed,5
2,Casa Property,13/05/14,2014,May,Low Season,FR,14,3,0.2,74.25,Leisure,TA/TO,ZanziTours,Company A,222.74,Transient,11,15/04/17,Confirmed,4
6,Fun Property,13/05/14,2014,May,Low Season,CN,20,5,0.3,74.44,Leisure,Website,Oceanic Travels,,372.19,Transient,28,30/03/17,Confirmed,4
5,Loop Property,13/05/14,2014,May,Low Season,IN,17,5,0.3,73.23,Group,TA/TO,Oceanic Travels,Company A,366.17,Transient,87,31/01/17,Confirmed,4
4,Michamvi Property,13/05/14,2014,May,Low Season,EE,18,5,0.3,69.64,Corporate,OTA,ZanziTours,Company C,348.22,Transient,99,20/01/17,Confirmed,5
7,Mwezi Property,13/05/14,2014,May,Low Season,DK,22,6,0.3,63.8,Group,TA/TO,Sunset Ltd,,382.78,Transient,13,17/04/17,Confirmed,5
3,Nur Property,13/05/14,2014,May,Low Season,PL,17,4,0.2,67.39,Corporate,OTA,Oceanic Travels,Company B,269.55,Transient,18,14/03/18,Confirmed,5
1,Kasha Property,14/05/14,2014,May,Low Season,DK,6,2,0.3,193.69,Group,TA/TO,ZanziTours,Company A,387.39,Transient,6,27/03/18,Confirmed,6
2,Casa Property,14/05/14,2014,May,Low Season,EE,14,4,0.3,67.31,Group,TA/TO,Sunset Ltd,Company B,269.24,Transient,162,23/10/17,Confirmed,5
6,Fun Property,14/05/14,2014,May,Low Season,DE,20,6,0.3,67.69,Business,TA/TO,Sunset Ltd,Company B,406.15,Transient,4,31/03/18,Confirmed,6
5,Loop Property,14/05/14,2014,May,Low Season,IE,17,3,0.2,63.7,Leisure,Website,Oceanic Travels,Company C,191.1,Transient,15,21/03/18,Confirmed,7
4,Michamvi Property,14/05/14,2014,May,Low Season,EE,18,3,0.2,61.26,Group,TA/TO,ZanziTours,Company B,183.78,Contract,23,14/03/18,Confirmed,5
7,Mwezi Property,14/05/14,2014,May,Low Season,SI,22,7,0.3,64.52,Group,OTA,TO Africa,Company A,451.65,Transient,7,31/03/18,Confirmed,6
3,Nur Property,14/05/14,2014,May,Low Season,DE,17,5,0.3,72.44,Business,Group,TO Africa,Company B,362.22,Transient,40,27/02/18,Confirmed,7
1,Kasha Property,15/05/14,2014,May,Low Season,AT,6,1,0.2,202.42,Business,Group,Sunset Ltd,Company A,202.42,Transient,102,28/12/17,Confirmed,6
2,Casa Property,15/05/14,2014,May,Low Season,UK,14,4,0.3,73.99,Leisure,Group,ZanziTours,Company C,295.95,TransientParty,141,20/11/17,Confirmed,5
6,Fun Property,15/05/14,2014,May,Low Season,IN,20,5,0.3,74.5,Corporate,Group,TO Africa,Company B,372.51,Transient,40,02/03/18,Confirmed,5
5,Loop Property,15/05/14,2014,May,Low Season,CH,17,5,0.3,69.98,Business,TA/TO,Oceanic Travels,Company A,349.9,Transient,42,01/03/18,Confirmed,6
4,Michamvi Property,15/05/14,2014,May,Low Season,LV,18,4,0.2,73.77,Leisure,TA/TO,Sunset Ltd,Company B,295.09,Transient,12,01/04/18,Confirmed,7
7,Mwezi Property,15/05/14,2014,May,Low Season,CH,22,4,0.2,71.55,Corporate,Website,TO Africa,Company C,286.2,TransientParty,54,19/02/18,Confirmed,5
3,Nur Property,15/05/14,2014,May,Low Season,IE,17,4,0.2,63.47,Group,OTA,TO Africa,Company C,253.89,Transient,24,22/03/18,Confirmed,5
1,Kasha Property,16/05/14,2014,May,Low Season,LT,6,1,0.2,198.56,Leisure,TA/TO,ZanziTours,,198.56,Transient,0,16/04/18,Confirmed,6
2,Casa Property,16/05/14,2014,May,Low Season,CA,14,2,0.1,66.47,Leisure,TA/TO,ZanziTours,Company A,132.95,Transient,0,17/04/18,Confirmed,5
6,Fun Property,16/05/14,2014,May,Low Season,LT,20,6,0.3,62.1,Leisure,Direct,TO Africa,,372.57,Transient,59,18/02/18,Confirmed,6
5,Loop Property,16/05/14,2014,May,Low Season,CZ,17,4,0.2,61.25,Corporate,TA/TO,Sunset Ltd,Company B,245.02,Transient,33,17/03/18,Confirmed,7
4,Michamvi Property,16/05/14,2014,May,Low Season,BR,18,5,0.3,66.92,Leisure,Website,Sunset Ltd,,334.6,Transient,11,09/04/18,Confirmed,7
7,Mwezi Property,16/05/14,2014,May,Low Season,AT,22,7,0.3,70.97,Leisure,OTA,ZanziTours,Company B,496.76,Transient,63,17/02/18,Confirmed,5
3,Nur Property,16/05/14,2014,May,Low Season,RO,17,3,0.2,60.5,Group,TA/TO,TO Africa,Company A,181.5,Transient,56,25/02/18,Confirmed,7
1,Kasha Property,17/05/14,2014,May,Low Season,SK,6,1,0.2,199.44,Group,Group,Oceanic Travels,,199.44,Transient,36,18/03/18,Confirmed,5
2,Casa Property,17/05/14,2014,May,Low Season,DK,14,4,0.3,64.33,Business,TA/TO,Oceanic Travels,Company A,257.33,Transient,93,21/01/18,Confirmed,5
6,Fun Property,17/05/14,2014,May,Low Season,SI,20,5,0.3,60.42,Leisure,TA/TO,ZanziTours,Company C,302.08,Transient,92,23/01/18,Confirmed,7
5,Loop Property,17/05/14,2014,May,Low Season,FR,17,5,0.3,64.12,Business,Website,TO Africa,Company A,320.58,Transient,23,03/04/18,Confirmed,6
4,Michamvi Property,17/05/14,2014,May,Low Season,RO,18,3,0.2,72.59,Business,TA/TO,ZanziTours,,217.77,Transient,27,31/03/18,Confirmed,6
7,Mwezi Property,17/05/14,2014,May,Low Season,AU,22,6,0.3,62.39,Leisure,Website,Sunset Ltd,Company B,374.35,Transient,57,02/03/18,Confirmed,5
3,Nur Property,17/05/14,2014,May,Low Season,LT,17,3,0.2,63.2,Group,OTA,TO Africa,Company A,189.61,Transient,8,21/04/18,Confirmed,7
1,Kasha Property,18/05/14,2014,May,Low Season,IE,6,1,0.2,207.88,Leisure,OTA,TO Africa,Company B,207.88,Transient,5,25/04/18,Confirmed,5
2,Casa Property,18/05/14,2014,May,Low Season,BG,14,4,0.3,70.99,Leisure,Direct,Oceanic Travels,Company B,283.94,Transient,13,19/03/19,Confirmed,8
6,Fun Property,18/05/14,2014,May,Low Season,FR,20,4,0.2,64.11,Leisure,TA/TO,TO Africa,Company B,256.46,Transient,55,06/02/19,Confirmed,7
5,Loop Property,18/05/14,2014,May,Low Season,FR,17,3,0.2,67.75,Business,OTA,ZanziTours,Company B,203.24,Transient,12,22/03/19,Confirmed,5
4,Michamvi Property,18/05/14,2014,May,Low Season,SK,18,4,0.2,61.83,Corporate,OTA,TO Africa,Company A,247.32,Transient,418,10/02/18,Confirmed,5
7,Mwezi Property,18/05/14,2014,May,Low Season,NL,22,5,0.2,60.02,Leisure,Group,Sunset Ltd,Company C,300.1,Transient,270,09/07/18,Confirmed,8
3,Nur Property,18/05/14,2014,May,Low Season,AE,17,4,0.2,68.94,Leisure,OTA,Oceanic Travels,Company A,275.74,Transient,245,04/08/18,Confirmed,6
1,Kasha Property,19/05/14,2014,May,Low Season,CH,6,1,0.2,195.13,Business,TA/TO,Oceanic Travels,,195.13,Transient,69,28/01/19,Confirmed,7
2,Casa Property,19/05/14,2014,May,Low Season,DE,14,4,0.3,73.01,Business,Group,ZanziTours,,292.04,Transient,150,09/11/18,Confirmed,6
6,Fun Property,19/05/14,2014,May,Low Season,BE,20,6,0.3,65.77,Group,OTA,ZanziTours,,394.62,Transient,105,25/12/18,Confirmed,8
5,Loop Property,19/05/14,2014,May,Low Season,BE,17,4,0.2,62.91,Corporate,Group,Oceanic Travels,Company A,251.66,Transient,192,30/09/18,Confirmed,7
4,Michamvi Property,19/05/14,2014,May,Low Season,AT,18,5,0.3,66.3,Group,OTA,ZanziTours,Company C,331.5,Transient,16,26/03/19,Confirmed,8
7,Mwezi Property,19/05/14,2014,May,Low Season,DK,22,7,0.3,62.87,Leisure,OTA,Oceanic Travels,Company C,440.11,Transient,133,30/11/18,Confirmed,7
3,Nur Property,19/05/14,2014,May,Low Season,NL,17,5,0.3,71.86,Business,Group,Oceanic Travels,Company B,359.29,Transient,2,11/04/19,Confirmed,8
1,Kasha Property,20/05/14,2014,May,Low Season,NL,6,2,0.3,195.87,Corporate,TA/TO,ZanziTours,,391.73,Transient,8,06/04/19,Confirmed,7
2,Casa Property,20/05/14,2014,May,Low Season,UK,14,2,0.1,74.91,Group,TA/TO,ZanziTours,Company B,149.82,Transient,141,25/11/18,Confirmed,7
6,Fun Property,20/05/14,2014,May,Low Season,AT,20,4,0.2,60.77,Leisure,TA/TO,Oceanic Travels,Company B,243.08,Transient,134,03/12/18,Confirmed,8
5,Loop Property,20/05/14,2014,May,Low Season,LU,17,3,0.2,63.17,Leisure,Group,Sunset Ltd,Company C,189.52,Transient,62,14/02/19,Confirmed,5
4,Michamvi Property,20/05/14,2014,May,Low Season,CH,18,3,0.2,72.82,Business,Direct,TO Africa,Company B,218.47,Transient,164,05/11/18,Confirmed,7
7,Mwezi Property,20/05/14,2014,May,Low Season,AT,22,7,0.3,67.01,Leisure,Website,TO Africa,Company B,469.08,Transient,96,13/01/19,Confirmed,5
3,Nur Property,20/05/14,2014,May,Low Season,JP,17,3,0.2,69.11,Business,Website,ZanziTours,,207.34,Transient,37,14/03/19,Confirmed,8
1,Kasha Property,21/05/14,2014,May,Low Season,CA,6,1,0.2,202.23,Leisure,TA/TO,Sunset Ltd,,202.23,Transient,38,14/03/19,Confirmed,5
2,Casa Property,21/05/14,2014,May,Low Season,DE,14,3,0.2,73.59,Business,Group,ZanziTours,Company B,220.78,Transient,2,20/04/19,Confirmed,8
6,Fun Property,21/05/14,2014,May,Low Season,CN,20,5,0.3,70,Corporate,TA/TO,Sunset Ltd,Company C,349.99,Transient,43,11/03/19,Confirmed,8
5,Loop Property,21/05/14,2014,May,Low Season,BE,17,3,0.2,70.3,Leisure,TA/TO,Sunset Ltd,,210.9,Transient,38,17/03/19,Confirmed,8
4,Michamvi Property,21/05/14,2014,May,Low Season,LT,18,4,0.2,72.47,Corporate,Group,TO Africa,Company C,289.9,Transient,9,16/04/19,Confirmed,6
7,Mwezi Property,21/05/14,2014,May,Low Season,JP,22,6,0.3,64.49,Business,OTA,TO Africa,,386.97,Transient,32,25/03/19,Confirmed,7
3,Nur Property,21/05/14,2014,May,Low Season,PL,17,3,0.2,71.01,Business,TA/TO,Oceanic Travels,,213.03,Transient,88,29/01/19,Confirmed,5
1,Kasha Property,22/05/14,2014,May,Low Season,DK,6,2,0.3,194.85,Group,Direct,TO Africa,,389.71,Transient,115,03/01/19,Confirmed,7
2,Casa Property,22/05/14,2014,May,Low Season,DK,14,3,0.2,73.55,Group,OTA,TO Africa,Company C,220.64,Transient,0,29/04/19,Confirmed,6
6,Fun Property,22/05/14,2014,May,Low Season,NL,20,5,0.3,63.86,Business,Group,Oceanic Travels,Company A,319.28,Transient,99,21/01/19,Confirmed,8
5,Loop Property,22/05/14,2014,May,Low Season,CH,17,5,0.3,74.97,Group,Group,Sunset Ltd,Company B,374.84,Transient,22,10/03/20,Confirmed,6
4,Michamvi Property,22/05/14,2014,May,Low Season,SI,18,3,0.2,68.27,Leisure,TA/TO,Oceanic Travels,,204.8,Transient,8,25/03/20,Confirmed,5
7,Mwezi Property,22/05/14,2014,May,Low Season,HU,22,6,0.3,60.7,Group,Group,Oceanic Travels,Company B,364.17,Transient,81,13/01/20,Confirmed,6
3,Nur Property,22/05/14,2014,May,Low Season,DK,17,5,0.3,69.72,Leisure,Website,TO Africa,Company B,348.58,Transient,81,14/01/20,Confirmed,6
1,Kasha Property,23/05/14,2014,May,Low Season,LV,6,1,0.2,194.64,Corporate,OTA,ZanziTours,Company B,194.64,Transient,58,07/02/20,Confirmed,8
2,Casa Property,23/05/14,2014,May,Low Season,SK,14,4,0.3,61.87,Corporate,Group,Oceanic Travels,,247.46,Transient,273,08/07/19,Confirmed,8
6,Fun Property,23/05/14,2014,May,Low Season,LU,20,6,0.3,71.58,Business,OTA,TO Africa,Company C,429.47,Transient,4,03/04/20,Confirmed,5
5,Loop Property,23/05/14,2014,May,Low Season,UK,17,5,0.3,61.49,Business,TA/TO,ZanziTours,,307.47,Transient,79,20/01/20,Confirmed,5
4,Michamvi Property,23/05/14,2014,May,Low Season,SI,18,5,0.3,74.35,Business,TA/TO,ZanziTours,,371.77,Transient,57,12/02/20,Confirmed,5
7,Mwezi Property,23/05/14,2014,May,Low Season,DE,22,4,0.2,60.35,Corporate,Corporate,Oceanic Travels,,241.41,Transient,29,12/03/20,Confirmed,8
3,Nur Property,23/05/14,2014,May,Low Season,CZ,17,4,0.2,62.38,Group,TA/TO,TO Africa,Company A,249.52,Transient,18,24/03/20,Confirmed,7
1,Kasha Property,24/05/14,2014,May,Low Season,RO,6,1,0.2,200.35,Business,TA/TO,ZanziTours,Company B,200.35,Transient,88,15/01/20,Confirmed,8
2,Casa Property,24/05/14,2014,May,Low Season,DE,14,4,0.3,60.1,Group,Direct,Oceanic Travels,Company A,240.41,Transient,25,19/03/20,Confirmed,6
6,Fun Property,24/05/14,2014,May,Low Season,BE,20,5,0.3,72.1,Business,OTA,ZanziTours,,360.5,Transient,84,21/01/20,Confirmed,8
5,Loop Property,24/05/14,2014,May,Low Season,IE,17,4,0.2,69.59,Business,TA/TO,TO Africa,Company B,278.37,TransientParty,1,14/04/20,Confirmed,6
4,Michamvi Property,24/05/14,2014,May,Low Season,NL,18,6,0.3,72.15,Business,TA/TO,TO Africa,Company B,432.92,TransientParty,0,16/04/20,Confirmed,3
7,Mwezi Property,24/05/14,2014,May,Low Season,CZ,22,4,0.2,60.53,Corporate,Group,ZanziTours,Company C,242.1,Transient,8,09/04/20,Confirmed,6
3,Nur Property,24/05/14,2014,May,Low Season,LV,17,5,0.3,60.26,Leisure,Website,Sunset Ltd,Company A,301.31,Transient,8,10/04/20,Confirmed,6
1,Kasha Property,25/05/14,2014,May,Low Season,US,6,2,0.3,204.71,Business,OTA,Sunset Ltd,Company B,409.42,Transient,1,18/04/20,Confirmed,6
2,Casa Property,25/05/14,2014,May,Low Season,CZ,14,3,0.2,65.22,Leisure,TA/TO,Oceanic Travels,Company B,195.66,Transient,110,01/01/20,Confirmed,5
6,Fun Property,25/05/14,2014,May,Low Season,NL,20,4,0.2,61.73,Leisure,OTA,ZanziTours,Company B,246.92,Transient,3,18/04/20,Confirmed,7
5,Loop Property,25/05/14,2014,May,Low Season,UK,17,3,0.2,61.2,Business,Group,Sunset Ltd,,183.61,Transient,54,28/02/20,Confirmed,6
4,Michamvi Property,25/05/14,2014,May,Low Season,DK,18,5,0.3,72.6,Business,OTA,ZanziTours,Company A,363.01,Transient,64,19/02/20,Confirmed,7
7,Mwezi Property,25/05/14,2014,May,Low Season,BE,22,5,0.2,60.69,Leisure,OTA,Oceanic Travels,Company C,303.46,Transient,52,03/03/20,Confirmed,8
3,Nur Property,25/05/14,2014,May,Low Season,RO,17,3,0.2,60.82,Leisure,Group,ZanziTours,Company C,182.45,Transient,232,06/09/19,Confirmed,6
1,Kasha Property,26/05/14,2014,May,Low Season,HU,6,1,0.2,200.93,Business,OTA,Sunset Ltd,Company A,200.93,Transient,71,15/02/20,Confirmed,8
2,Casa Property,26/05/14,2014,May,Low Season,EE,14,4,0.3,73.02,Leisure,Direct,Oceanic Travels,Company B,292.08,Transient,23,04/04/20,Confirmed,6
6,Fun Property,26/05/14,2014,May,Low Season,PL,20,4,0.2,71.9,Business,OTA,TO Africa,Company B,287.62,Transient,2,26/04/20,Confirmed,7
5,Loop Property,26/05/14,2014,May,Low Season,IE,17,3,0.2,66.7,Corporate,Direct,Sunset Ltd,,200.1,Transient,63,26/02/20,Confirmed,5
4,Michamvi Property,26/05/14,2014,May,Low Season,DK,18,4,0.2,67.47,Business,Group,Sunset Ltd,Company A,269.88,Transient,10,20/04/20,Confirmed,8
7,Mwezi Property,26/05/14,2014,May,Low Season,FR,22,4,0.2,73.56,Leisure,OTA,ZanziTours,Company C,294.23,Transient,122,30/11/20,Confirmed,6
3,Nur Property,26/05/14,2014,May,Low Season,CZ,17,3,0.2,60.31,Group,OTA,TO Africa,Company A,180.92,Transient,150,03/11/20,Confirmed,8
1,Kasha Property,27/05/14,2014,May,Low Season,AT,6,1,0.2,199.46,Corporate,Group,ZanziTours,Company A,199.46,Transient,359,09/04/20,Confirmed,8
2,Casa Property,27/05/14,2014,May,Low Season,PL,14,3,0.2,69.41,Leisure,OTA,Sunset Ltd,Company A,208.23,Transient,118,07/12/20,Confirmed,6
6,Fun Property,27/05/14,2014,May,Low Season,RO,20,6,0.3,73.19,Leisure,TA/TO,TO Africa,Company C,439.14,Transient,74,21/01/21,Confirmed,7
5,Loop Property,27/05/14,2014,May,Low Season,RO,17,4,0.2,74.54,Leisure,TA/TO,Oceanic Travels,Company A,298.17,Transient,304,06/06/20,Confirmed,6
4,Michamvi Property,27/05/14,2014,May,Low Season,AE,18,5,0.3,63.92,Group,Direct,Sunset Ltd,,319.58,Transient,25,13/03/21,Confirmed,6
7,Mwezi Property,27/05/14,2014,May,Low Season,HU,22,7,0.3,64.82,Group,Corporate,Oceanic Travels,Company A,453.77,Transient,0,08/04/21,Confirmed,7
3,Nur Property,27/05/14,2014,May,Low Season,CH,17,4,0.2,68.3,Leisure,OTA,TO Africa,Company A,273.22,Transient,41,27/02/21,Confirmed,7
1,Kasha Property,28/05/14,2014,May,Low Season,NL,6,2,0.3,207.62,Leisure,Corporate,Sunset Ltd,Company B,415.23,Transient,244,09/08/20,Confirmed,7
2,Casa Property,28/05/14,2014,May,Low Season,FR,14,4,0.3,67.26,Group,Corporate,ZanziTours,Company C,269.06,Transient,11,31/03/21,Confirmed,6
6,Fun Property,28/05/14,2014,May,Low Season,CH,20,5,0.3,69.88,Corporate,OTA,ZanziTours,Company A,349.38,Transient,36,07/03/21,Confirmed,6
5,Loop Property,28/05/14,2014,May,Low Season,IE,17,3,0.2,72.64,Business,Corporate,Oceanic Travels,Company C,217.92,Transient,192,03/10/20,Confirmed,7
4,Michamvi Property,28/05/14,2014,May,Low Season,CA,18,5,0.3,72.6,Leisure,TA/TO,ZanziTours,Company C,362.99,Contract,77,27/01/21,Confirmed,6
7,Mwezi Property,28/05/14,2014,May,Low Season,UK,22,4,0.2,62.49,Business,TA/TO,Sunset Ltd,Company A,249.96,Transient,30,16/03/21,Confirmed,6
3,Nur Property,28/05/14,2014,May,Low Season,NL,17,5,0.3,62.76,Group,TA/TO,Sunset Ltd,,313.8,Transient,217,11/09/20,Confirmed,7
1,Kasha Property,29/05/14,2014,May,Low Season,DK,6,1,0.2,204.5,Corporate,OTA,Oceanic Travels,Company A,204.5,Transient,23,25/03/21,Confirmed,6
2,Casa Property,29/05/14,2014,May,Low Season,IE,14,2,0.1,60.61,Business,Direct,TO Africa,Company A,121.22,Transient,1,17/04/21,Confirmed,6
6,Fun Property,29/05/14,2014,May,Low Season,ZA,20,5,0.3,72.23,Group,TA/TO,TO Africa,,361.14,Transient,12,07/04/21,Confirmed,7
5,Loop Property,29/05/14,2014,May,Low Season,LT,17,4,0.2,63.23,Leisure,OTA,ZanziTours,,252.92,Transient,56,23/02/21,Confirmed,7
4,Michamvi Property,29/05/14,2014,May,Low Season,AT,18,6,0.3,74.56,Corporate,Website,TO Africa,,447.34,Transient,110,01/01/21,Confirmed,6
7,Mwezi Property,29/05/14,2014,May,Low Season,RO,22,4,0.2,65.88,Group,TA/TO,Sunset Ltd,Company B,263.52,Transient,9,13/04/21,Confirmed,7
3,Nur Property,29/05/14,2014,May,Low Season,LU,17,3,0.2,63.92,Business,Group,Sunset Ltd,,191.77,Transient,43,11/03/21,Confirmed,7
1,Kasha Property,30/05/14,2014,May,Low Season,HU,6,1,0.2,202.83,Leisure,OTA,TO Africa,Company A,202.83,Transient,219,17/09/20,Confirmed,8
2,Casa Property,30/05/14,2014,May,Low Season,CH,14,2,0.1,72.67,Business,OTA,Oceanic Travels,Company B,145.35,Transient,87,28/01/21,Confirmed,7
6,Fun Property,30/05/14,2014,May,Low Season,PL,20,5,0.3,67.32,Business,OTA,Sunset Ltd,Company A,336.62,Transient,22,04/04/21,Confirmed,6
5,Loop Property,30/05/14,2014,May,Low Season,HU,17,4,0.2,68.7,Corporate,Group,ZanziTours,,274.78,Transient,6,21/04/21,Confirmed,6
4,Michamvi Property,30/05/14,2014,May,Low Season,CH,18,4,0.2,60.37,Leisure,Website,ZanziTours,,241.48,Transient,305,27/06/20,Confirmed,6
7,Mwezi Property,30/05/14,2014,May,Low Season,CH,22,7,0.3,73.8,Leisure,Corporate,TO Africa,,516.57,Contract,7,22/04/21,Confirmed,6
3,Nur Property,30/05/14,2014,May,Low Season,IE,17,5,0.3,73.29,Group,Website,TO Africa,Company C,366.46,Transient,3,27/04/21,Confirmed,7
1,Kasha Property,31/05/14,2014,May,Low Season,CH,6,1,0.2,194.87,Leisure,OTA,ZanziTours,Company C,194.87,Transient,91,31/12/21,Confirmed,7
2,Casa Property,31/05/14,2014,May,Low Season,SK,14,3,0.2,62.3,Leisure,Group,Sunset Ltd,,186.89,Transient,100,23/12/21,Confirmed,7
6,Fun Property,31/05/14,2014,May,Low Season,LV,20,6,0.3,64.52,Group,TA/TO,Oceanic Travels,,387.14,Transient,91,02/01/22,Confirmed,8
5,Loop Property,31/05/14,2014,May,Low Season,IN,17,4,0.2,64.87,Leisure,Group,ZanziTours,,259.48,Contract,19,16/03/22,Confirmed,8
